ROI,Subject,Effect, LocalizerSize,EffectSize
12,730_FED_20190306a_3T2_PL2017,S, 126,2.582019
12,730_FED_20190306a_3T2_PL2017,N, 126,4.046878
12,741_FED_20190320a_3T2_PL2017,S, 126,1.432858
12,741_FED_20190320a_3T2_PL2017,N, 126,2.549350
12,746_FED_20190328a_3T2_PL2017,S, 126,2.311902
12,746_FED_20190328a_3T2_PL2017,N, 126,2.300966
12,747_FED_20190328b_3T2_PL2017,S, 126,0.799345
12,747_FED_20190328b_3T2_PL2017,N, 126,1.141383
12,748_FED_20190328c_3T2_PL2017,S, 126,0.857492
12,748_FED_20190328c_3T2_PL2017,N, 126,0.841647
12,749_FED_20190404a_3T2_PL2017,S, 126,1.252584
12,749_FED_20190404a_3T2_PL2017,N, 126,1.660724
12,750_FED_20190404b_3T2_PL2017,S, 126,3.080180
12,750_FED_20190404b_3T2_PL2017,N, 126,2.957999
12,751_FED_20190404c_3T2_PL2017,S, 126,2.928968
12,751_FED_20190404c_3T2_PL2017,N, 126,4.657189
12,752_FED_20190404d_3T2_PL2017,S, 126,2.572450
12,752_FED_20190404d_3T2_PL2017,N, 126,1.976388
12,754_FED_20190405b_3T2_PL2017,S, 126,1.717333
12,754_FED_20190405b_3T2_PL2017,N, 126,1.767950
12,755_FED_20190411a_3T2_PL2017,S, 126,4.787662
12,755_FED_20190411a_3T2_PL2017,N, 126,5.457600
12,756_FED_20190411b_3T2_PL2017,S, 126,1.478560
12,756_FED_20190411b_3T2_PL2017,N, 126,1.163214
